"","sp.code","id","X","class","values","total","Common.name..Species.","Species","Diagnosis","Neoplasia.Site","Tumor.type"
"260","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Pos Pred Value","mean",0.932894145728356,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"261","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Neg Pred Value","Stromal",0.927789934354486,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"262","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Neg Pred Value","Lymphocyte",0.992647058823529,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"263","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Neg Pred Value","Cancer",0.962962962962963,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"264","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Neg Pred Value","Overall",0.961133318713659,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"265","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Neg Pred Value","mean",0.961133318713659,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"266","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Precision","Stromal",0.927536231884058,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"267","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Precision","Lymphocyte",0.966101694915254,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"268","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Precision","Cancer",0.905044510385757,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"269","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Precision","Overall",0.932894145728356,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"270","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Precision","mean",0.932894145728356,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"271","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","F1","Stromal",0.771084337349398,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"272","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","F1","Lymphocyte",0.970212765957447,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"273","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","F1","Cancer",0.939907550077042,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"274","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","F1","Overall",0.893734884461295,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"275","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","F1","mean",0.893734884461295,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"276","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Balanced Accuracy","Stromal",0.824069401388989,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"277","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Balanced Accuracy","Lymphocyte",0.982289511629365,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"278","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Balanced Accuracy","Cancer",0.914015696141864,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"279","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Balanced Accuracy","Overall",0.906791536386739,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"280","GONOXY","ZR1145_15_1.ndpi_Redtailed ratsnake_metastatic anaplastic sarcoma_multiple","Balanced Accuracy","mean",0.906791536386739,526,"Redtailed ratsnake","Gonyosoma oxycephala","Metastatic anaplastic sarcoma","Multiple","Mesenchymal"
"281","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Sensitivity","Stromal",0.532110091743119,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"282","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Sensitivity","Lymphocyte",0.7,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"283","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Sensitivity","Cancer",0.916354556803995,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"284","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Sensitivity","Overall",0.716154882849038,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"285","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Sensitivity","mean",0.716154882849038,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"286","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Specificity","Stromal",0.938628158844765,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"287","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Specificity","Lymphocyte",0.977428851815505,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"288","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Specificity","Cancer",0.661290322580645,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"289","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Specificity","Overall",0.859115777746972,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"290","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Specificity","mean",0.859115777746972,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"291","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Pos Pred Value","Stromal",0.694610778443114,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"292","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Pos Pred Value","Lymphocyte",0.477272727272728,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"293","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Pos Pred Value","Cancer",0.897310513447433,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"294","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Pos Pred Value","Overall",0.689731339721091,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"295","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Pos Pred Value","mean",0.689731339721091,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"296","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Neg Pred Value","Stromal",0.884353741496599,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"297","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Neg Pred Value","Lymphocyte",0.991044776119403,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"298","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Neg Pred Value","Cancer",0.70995670995671,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"299","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Neg Pred Value","Overall",0.861785075857571,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"300","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Neg Pred Value","mean",0.861785075857571,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"301","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Precision","Stromal",0.694610778443114,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"302","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Precision","Lymphocyte",0.477272727272727,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"303","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Precision","Cancer",0.897310513447433,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"304","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Precision","Overall",0.689731339721091,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"305","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Precision","mean",0.689731339721091,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"306","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","F1","Stromal",0.602597402597403,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"307","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","F1","Lymphocyte",0.567567567567568,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"308","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","F1","Cancer",0.906732550957381,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"309","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","F1","Overall",0.69229917370745,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"310","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","F1","mean",0.692299173707451,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"311","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Balanced Accuracy","Stromal",0.735369125293942,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"312","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Balanced Accuracy","Lymphocyte",0.838714425907753,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"313","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Balanced Accuracy","Cancer",0.78882243969232,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"314","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Balanced Accuracy","Overall",0.787635330298005,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"315","LEMCAT","B04_17_1.ndpi_Ring-tailed lemur_haemangiosarcoma_kidney","Balanced Accuracy","mean",0.787635330298005,1049,"Ring-tailed lemur","Lemur catta","Haemangiosarcoma","Kidney","Mesenchymal"
"316","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Sensitivity","Stromal",0.785714285714286,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"317","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Sensitivity","Lymphocyte",0.946280991735537,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"318","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Sensitivity","Cancer",0.976897689768977,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"319","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Sensitivity","Overall",0.902964322406267,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"320","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Sensitivity","mean",0.902964322406267,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"321","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Specificity","Stromal",0.990825688073395,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"322","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Specificity","Lymphocyte",0.994428969359331,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"323","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Specificity","Cancer",0.949664429530201,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"324","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Specificity","Overall",0.978306362320976,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"325","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Specificity","mean",0.978306362320976,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"326","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Pos Pred Value","Stromal",0.89795918367347,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"327","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Pos Pred Value","Lymphocyte",0.991341991341991,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"328","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Pos Pred Value","Cancer",0.951768488745981,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"329","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Pos Pred Value","Overall",0.947023221253814,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"330","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Pos Pred Value","mean",0.947023221253814,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"331","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Neg Pred Value","Stromal",0.978260869565217,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"332","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Neg Pred Value","Lymphocyte",0.964864864864865,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"333","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Neg Pred Value","Cancer",0.975862068965517,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"334","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Neg Pred Value","Overall",0.9729959344652,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"335","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Neg Pred Value","mean",0.9729959344652,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"336","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Precision","Stromal",0.897959183673469,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"337","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Precision","Lymphocyte",0.991341991341991,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"338","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Precision","Cancer",0.951768488745981,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"339","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Precision","Overall",0.947023221253814,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"340","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Precision","mean",0.947023221253814,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"341","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","F1","Stromal",0.838095238095238,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"342","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","F1","Lymphocyte",0.968287526427061,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"343","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","F1","Cancer",0.964169381107492,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"344","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","F1","Overall",0.923517381876597,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"345","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","F1","mean",0.923517381876597,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"346","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Balanced Accuracy","Stromal",0.88826998689384,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"347","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Balanced Accuracy","Lymphocyte",0.970354980547434,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"348","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Balanced Accuracy","Cancer",0.963281059649589,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"349","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Balanced Accuracy","Overall",0.940635342363621,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"350","LEOCHR","ZM203_17_2.ndpi_Golden-headed Lion Tamarin _adenoma_pituitary","Balanced Accuracy","mean",0.940635342363621,601,"Golden-headed Lion Tamarin","Leontopithecus chrysomelas","Adenoma","Pituitary","Epithelial"
"351","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Sensitivity","Stromal",0.490066225165563,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"352","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Sensitivity","Lymphocyte",0.717171717171717,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"353","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Sensitivity","Cancer",0.993877551020408,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"354","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Sensitivity","Overall",0.733705164452563,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"355","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Sensitivity","mean",0.733705164452563,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"356","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Specificity","Stromal",0.99151103565365,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"357","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Specificity","Lymphocyte",0.995319812792512,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"358","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Specificity","Cancer",0.644,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"359","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Specificity","Overall",0.876943616148721,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"360","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Specificity","mean",0.876943616148721,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"361","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Pos Pred Value","Stromal",0.936708860759494,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"362","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Pos Pred Value","Lymphocyte",0.959459459459459,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"363","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Pos Pred Value","Cancer",0.845486111111111,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"364","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Pos Pred Value","Overall",0.913884810443355,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"365","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Pos Pred Value","mean",0.913884810443355,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"366","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Neg Pred Value","Stromal",0.883509833585477,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"367","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Neg Pred Value","Lymphocyte",0.957957957957958,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"368","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Neg Pred Value","Cancer",0.981707317073171,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"369","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Neg Pred Value","Overall",0.941058369538868,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"370","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Neg Pred Value","mean",0.941058369538869,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"371","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Precision","Stromal",0.936708860759494,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"372","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Precision","Lymphocyte",0.959459459459459,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"373","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Precision","Cancer",0.845486111111111,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"374","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Precision","Overall",0.913884810443355,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
"375","LEPFAL","ZA1360_15_4.ndpi_Mountain chicken frog_adenocarcinoma_celomic cavity","Precision","mean",0.913884810443355,740,"Mountain chicken frog","Leptodactylus fallax","Adenocarcinoma","Celomic cavity","Epithelial"
